,f_freedom,PPSA5,mol_num_cycles,nFRing,nF,identificator,mol_weight,dipole_moment,nHRing,nO,PBF,nC,nARing,cis/trans,PNSA5,FPSA3,mol_volume,RPCS,GeomShapeIndex,WPSA5,TASA,f_to_fg,avg_atoms_in_cycle,nFHRing,chirality,fold_id,logP
10,0.0,0.4785294501260666,0.3333333333333333,0.0,1.0,0.0,0.9129150008691119,1.015225012043511,0.0,0.0,0.2733203145188422,0.5,0.3333333333333333,0.5,0.16421775389679483,-0.15180050705261605,0.7144898856640278,0.012438191444862466,0.566986445806756,0.5679152448663398,0.8867025934648045,1.0,0.6666666666666665,0.0,0.0,1,2.72
11,1.0,0.5844516864573097,0.3333333333333333,0.0,0.6666666666666666,0.0,0.7565617938466888,0.29620278580055587,0.0,0.0,0.5394200089392721,0.5,0.3333333333333333,1.0,0.3700139850193813,0.5724245647995101,0.6398416886543532,0.2658863567259999,-0.06564942863928414,0.5772438415362444,0.42437649789704324,1.0,0.6666666666666665,0.0,0.0,1,2.39
12,1.0,0.7651363134864488,0.3333333333333333,0.0,0.6666666666666666,0.0,0.7565617938466888,0.6739987647783034,0.0,0.0,0.7521781051482398,0.5,0.3333333333333333,0.5,0.42076835194532336,0.5855798228643669,0.6411609498680737,0.2722169842670951,-0.2833623139375465,0.7118676499768384,0.4527749247595012,1.0,0.6666666666666665,0.0,0.0,1,2.23
13,1.0,0.5486579966900673,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6001998957065878,0.40952895785950844,0.0,0.0,0.6432987801354636,0.5,0.3333333333333333,1.0,0.6747048461727297,0.6798785690093223,0.5670624450307828,0.619834401459366,-0.07735556282800893,0.5066964754137264,0.5980713313353139,1.0,0.6666666666666665,0.0,0.0,0,2.14
14,1.0,0.5594555048342795,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6001998957065878,0.950273733660566,0.0,0.0,0.5057974076046449,0.5,0.3333333333333333,0.5,0.6483028287684474,0.6141663194983473,0.5436455584872468,0.6347342668790625,0.24921655532705955,0.5504788020483473,0.5723950660876937,1.0,0.6666666666666665,0.0,0.0,0,1.96
15,0.0,0.28288601004346825,0.3333333333333333,0.0,0.6666666666666666,0.0,0.6346514861811231,0.7296324552006032,0.0,0.0,0.32587778877173057,0.33333333333333326,0.3333333333333333,0.0,0.2223317899015287,0.2869856596195466,0.41435795954265586,0.10418415660336272,0.968128581306896,0.2435506812511279,0.2224409050531675,0.5,0.6666666666666665,0.0,0.0,0,2.26
16,0.0,0.7562579669272007,0.3333333333333333,0.0,0.6666666666666666,0.0,0.7565617938466888,0.10245006739793658,0.0,0.0,0.449702398885255,0.5,0.3333333333333333,0.0,0.46501558301397217,0.13744346551597264,0.5935576077396658,0.005915701495567116,0.5301764979225219,0.638778945365083,0.4610142483721067,1.0,0.8333333333333333,0.0,0.3333333333333333,1,2.25
17,0.0,0.3477416923627201,0.3333333333333333,0.0,0.6666666666666666,0.0,0.7565617938466888,0.42751226920230895,0.0,0.0,0.37961591249353865,0.5,0.3333333333333333,0.0,0.3372842783089476,0.23000241297051405,0.5860817941952505,0.0,0.41704960654806644,0.4003969327217458,0.39380085131434317,1.0,0.8333333333333333,0.0,0.3333333333333333,1,2.5
18,0.0,0.8420722606606579,0.3333333333333333,0.0,0.6666666666666666,0.0,0.8784721015122544,0.08177409199571167,0.0,0.0,0.531337274521193,0.6666666666666665,0.3333333333333333,0.0,0.5579386372861773,0.13877921727090725,0.8128847845206688,0.0,0.2121930671719623,0.7889985891750504,0.6133103706369245,1.0,1.0,0.0,0.3333333333333333,1,2.5
19,0.0,0.8506442707284543,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0003824091778202,0.012971750032009711,0.0,0.0,0.770523617248842,0.833333333333333,0.3333333333333333,0.0,0.5794632605985535,0.14149079791060504,1.0366094986807393,0.0,0.5350009241495117,0.9261750999031695,0.7328468822684218,0.5,1.1666666666666665,0.0,0.3333333333333333,1,2.9
20,0.0,0.3789092846408142,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0003824091778202,0.7130500979885162,0.0,0.0,0.9571440881558696,0.833333333333333,0.3333333333333333,0.0,0.44689785772598367,-0.07002767205595872,1.0317722075637645,0.0,1.0185620430416122,0.6092549921339279,0.6525174112382435,1.0,1.1666666666666665,0.0,0.3333333333333333,1,3.03
21,0.0,0.5342778366747507,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0003824091778202,0.9394759320277135,0.0,0.0,0.9422801696843984,0.833333333333333,0.3333333333333333,0.0,0.5290831870306323,0.25140845679203094,1.0593667546174141,0.0,0.8110860697216857,0.7333023438450526,0.6799587426829636,1.0,1.1666666666666665,0.0,0.3333333333333333,0,2.95
22,0.0,0.7264527559309548,0.0,0.0,0.6666666666666666,0.0,0.6521727794194333,0.7804452158482994,0.0,0.0,0.49508571460479145,0.33333333333333326,0.0,0.0,0.3920899217916891,0.42009579259985586,0.5204485488126647,0.0,-0.15753639274856823,0.6187837016787539,0.49775780989711094,0.5,1.0,0.0,0.0,1,2.26
