,RPCS,PBF,mol_weight,dipole_moment,PPSA5,avg_atoms_in_cycle,FPSA3,chirality,sasa,PNSA5,GeomShapeIndex,TASA,f_freedom,f_to_fg,angle_R1X1R2,angle_X2X1R1,angle_X1X2R2,angle_R2X2R1,distance_between_atoms_in_cycle_and_f_group,distance_between_atoms_in_f_group_centers,nHRing,cis/trans,nF,mol_num_cycles,nFRing,identificator,nO,nARing,nC,nFHRing,fold_id,pKa
50,0.5546208048059244,0.8225283829055368,0.1277276787613254,0.1255993766271532,-0.08289317980960842,0.3333333333333333,0.35102388047589983,0.0,0.2682441735855785,0.9610970205520327,0.11148316388963408,0.5721148808546493,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,3,1,2,0,3,5,1,0,11.23
51,0.5255202781178844,0.40811016627645746,0.0,0.08010105188948574,-0.05543219918304709,0.8333333333333333,0.36758287241960064,0.0,0.17570848198128908,0.9620799989751195,-0.09490808846987314,0.5085372174688542,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,2,0,1,4,0,0,11.27
52,0.494251346971087,0.6499230284254411,0.2768939555064017,0.11618090358411659,-0.07747312598559475,0.3333333333333333,0.22364236300450968,0.0,0.5622813764510075,0.9572076984357201,0.4954196251650502,0.7219070012688372,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,3,1,2,0,3,6,1,0,11.28
53,0.0010491806684925005,1.0928559574377643,1.1491662767450763,0.7609709627712664,0.5427722506273528,0.4444444444444444,0.012446920797609007,0.0,0.9928461904067241,0.722488268530757,0.41350668052667494,1.058165921010962,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2,0,3,3,1,2,0,3,8,1,1,6.56
54,0.6081259197243101,0.784884131399618,0.2768939555064017,0.11224939859311478,-0.02247240323469135,0.5833333333333333,0.34881127031353154,0.6666666666666666,0.45260028524509677,0.9799182271314698,0.18841752922616062,0.6868108855024192,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,1,2,0,2,6,1,1,10.42
55,0.6443769440503063,1.1645388654165054,0.42606023225147827,0.07832302330685198,0.030623948294091208,0.4444444444444444,0.33804117446379667,0.0,0.6828421530225999,0.9966935228893419,-0.04809779538032899,0.7950013757258506,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,3,1,2,0,3,7,1,0,10.89
56,0.7687440890841984,0.19088049691142195,0.14916627674507643,0.05061959775340924,0.09883087290323123,1.0,0.46920417907891476,0.0,0.42160730508807687,1.009743030907688,-0.035082318473985796,0.7052074601822748,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,2,0,1,5,0,0,11.12
57,0.0031481447815975214,0.8508408702694719,1.1491662767450763,0.6581486739602076,0.5827775828267369,0.6666666666666666,0.032136623266047604,0.6666666666666666,1.0194597616536807,0.7331294362201433,0.40571897148006675,1.0678293632091265,0.0,0.6666666666666666,1.0,2.0,1.0,1.0,1.0,1.0,1,0,3,2,1,2,0,2,8,1,1,5.96
58,0.7799766413095194,0.9619342946238465,0.42606023225147827,0.09441529693637007,0.04656045081760951,0.6666666666666666,0.3774218148120039,0.6666666666666666,0.6622069929107823,0.9989352455920523,-0.004326925799392201,0.8016779599658029,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,1,2,0,2,7,1,1,10.38
59,0.0,0.9809737708169868,0.9578565655706325,0.7996195507592423,0.37039196350634984,0.75,0.3117683127176827,0.6666666666666666,0.9052057494071406,0.828568022368174,0.14100968068688913,0.674651132640964,0.0,1.3333333333333333,1.0,1.0,1.0,1.0,4.0,2.0,1,0,2,2,1,2,0,2,8,1,1,9.41
60,0.0,0.9770417371217404,1.3404866221447103,0.2716790952367079,0.318110891882852,0.75,0.08190217618201767,0.6666666666666666,1.0170422103927301,0.20443701464230246,0.2688997969506398,0.3635544976159021,0.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,1,0,4,2,1,2,0,2,8,1,1,6.37
61,0.0,1.0317507622923339,0.9578565655706325,0.4034894981773886,0.2757890159113433,0.75,0.22135014751881665,0.6666666666666666,0.9603042731441749,0.7427384065215903,0.09435871150531328,0.650079752235618,0.0,0.6666666666666666,4.0,4.0,4.0,4.0,4.0,3.0,1,0,2,2,1,2,0,2,8,1,0,7.72
62,0.9500232328739444,1.1263189386356736,0.5752265089965546,0.040387721353476014,0.20935199799828463,0.75,0.4340063716950653,0.6666666666666666,0.9185386470352699,1.029154909627595,0.015067951980065164,0.9497411190100499,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,1,2,0,2,8,1,1,10.86
63,0.0,1.0576377462480657,0.9788272576460081,-0.1147282681625772,0.5604219309375876,0.75,0.5034404429416777,0.6666666666666666,0.7648817118398274,0.44089940942591876,0.059071120596532745,0.526991472370718,0.0,0.6666666666666666,4.0,4.0,4.0,4.0,4.0,4.0,2,0,2,2,1,2,1,2,7,1,0,8.05
64,0.9274562838305825,0.8765126283501923,0.59619720107193,0.6481292923034334,0.31975148532776065,0.75,0.6167709041986913,0.6666666666666666,0.730199330865501,0.9377718792289833,0.4427066328615126,0.7582021824248802,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,2,1,2,1,2,7,1,1,10.4
65,0.7941135209660274,1.0256214267831538,0.42606023225147827,0.031610728979740654,0.15907505830912705,0.6666666666666666,0.42083924316926535,0.6666666666666666,0.7154594114711881,1.0168518611417066,-0.01713067032021065,0.8440398128548242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,1,2,0,2,7,1,1,10.53
66,0.6014066928679456,0.20874005998666334,-0.14916627674507643,0.12699508851096536,-0.0621016169787767,0.6666666666666666,0.47476635191891026,0.0,-0.027216674967333043,0.9497086217003572,-0.08360293684182002,0.40355514032335993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,2,0,1,3,0,0,11.21
67,0.03061276376797726,0.4938042927686126,0.23346377982900157,0.5612119549887657,0.27494663160260313,0.6666666666666666,0.38117587937747976,0.0,0.03254959818920544,0.39632350561197294,0.6430269613930593,0.022287953119975112,0.0,0.3333333333333333,4.0,4.0,4.0,4.0,2.0,2.0,1,0,2,1,0,2,0,1,3,0,0,6.44
68,0.7095272122531698,0.40012096704567224,0.19130971117444384,0.1644522680110092,0.16706100633466592,0.8333333333333333,0.4664252728921121,0.3333333333333333,0.21621890074128491,0.8093602685316087,-0.11680258682775213,0.3803319529886847,1.0,0.6666666666666666,4.0,4.0,2.0,2.0,3.0,3.0,1,0,1,1,0,2,0,1,4,0,1,8.87
69,0.004182705730517078,0.37093380982173696,0.382630056574078,0.43869208842759216,0.23110242491354926,0.8333333333333333,0.28997281224935667,0.0,0.24421106621404176,0.4789256847120146,-0.015735658830686172,0.21968162932400226,0.0,0.6666666666666666,4.0,4.0,4.0,4.0,3.0,3.0,1,0,2,1,0,2,0,1,4,0,0,6.88
70,0.1438860201676545,0.3927540080901768,0.382630056574078,0.7057301015519044,0.337306536324124,0.8333333333333333,0.5616923348890364,0.6666666666666666,0.24467682385237244,0.4047167196191348,-0.007148951753383703,0.2136826234551109,1.0,1.3333333333333333,4.0,4.0,2.0,2.0,3.0,3.0,1,1,2,1,0,2,0,1,4,0,1,7.07
71,0.1878842246817306,0.42511321650755063,0.382630056574078,0.5969851422666095,0.37836719061543056,0.8333333333333333,0.6272039432937428,0.6666666666666666,0.24471504893906726,0.459691618224344,-0.09382964343654981,0.24046792582135823,1.0,1.3333333333333333,4.0,4.0,4.0,4.0,3.0,3.0,1,2,2,1,0,2,0,1,4,0,1,7.11
72,0.7708856571374049,0.39866667607439243,0.34047598791952016,0.36548919162850063,0.20648111222935228,1.0,0.4355102648889353,0.3333333333333333,0.4626555381926438,0.8629050526185601,0.1141485430954402,0.5161573134952296,1.0,0.6666666666666666,3.0,3.0,3.0,3.0,3.0,3.0,1,0,1,1,0,2,0,1,5,0,0,8.64
73,0.0012663618946909024,0.5129357338753124,0.5317963333191543,0.5507038773273378,0.28347025723003194,1.0,0.2607336762991189,0.0,0.48239261921518106,0.6804210282543361,0.2941159116675588,0.3627338355050542,0.0,0.6666666666666666,3.0,3.0,3.0,2.0,3.0,2.0,1,0,2,1,0,2,0,1,5,0,0,6.79
74,1.2370995473358828,0.27647716129210664,0.5317963333191543,0.3279904877446039,0.20953995205537235,1.0,0.43751383679622724,0.6666666666666666,0.4912495467644338,0.362692740773255,0.11423562113094443,0.31983394045402114,1.0,1.3333333333333333,4.0,4.0,3.0,3.0,3.0,2.0,1,1,2,1,0,2,0,1,5,0,1,6.74
75,1.3532504735388047,0.4897653369827524,0.5317963333191543,0.4296673327327318,0.27629170816428983,1.0,0.5099642310174965,0.6666666666666666,0.47190164049090577,0.4483967969643111,0.21456689831793918,0.37480266646758087,1.0,1.3333333333333333,3.0,4.0,1.0,1.0,3.0,2.0,1,2,2,1,0,2,0,1,5,0,1,6.22
76,0.9218788362849588,0.3660710290478113,0.34047598791952016,0.18391648864856508,0.24655108999054665,1.0,0.48983143353325875,0.0,0.45111548389211675,0.9124107099125269,0.028882887239823907,0.5423376961755427,1.0,0.6666666666666666,4.0,4.0,1.0,1.0,4.0,3.0,1,0,1,1,0,2,0,1,5,0,0,9.05
77,0.03166381566984103,0.31909342160951937,0.5317963333191543,0.6939287049172134,0.3301936334702261,1.0,0.3793249107277241,0.6666666666666666,0.48589521441459693,0.6331192106261151,0.11765875611269982,0.34088643314679423,1.0,1.3333333333333333,4.0,4.0,2.0,2.0,4.0,3.0,1,1,2,1,0,2,0,1,5,0,1,7.01
78,0.03653517192673965,0.29851551348017114,0.5317963333191543,0.816115666527079,0.28577985446539056,1.0,0.349382063653236,0.6666666666666666,0.4887417844096478,0.6012514987129658,0.24102994141601786,0.31430741312349153,1.0,1.3333333333333333,4.0,4.0,4.0,4.0,4.0,3.0,1,2,2,1,0,2,0,1,5,0,0,7.02
79,0.001972058319552173,0.7803351074224649,0.7231060444935983,0.3798053289450381,0.5292723633099822,0.6666666666666666,0.16302303510985672,0.0,0.5853011809134234,0.5720916652414509,0.4685416304323178,0.8364296919593263,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,1,0,1,0,1,5,0,0,5.0
80,0.03286239023656019,0.7373774933499389,0.5317963333191543,0.5813478410137456,0.4252841720368953,0.6666666666666666,0.37164467936853973,0.0,0.5413983642460747,0.6317752304253317,0.5175980002965908,0.35686201518264027,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0,1,0,1,5,0,0,6.62
